"","term","Estimate","Est.Error","l-95% CI","u-95% CI","Rhat","Bulk_ESS","Tail_ESS","r_squared","r_squared_null","r_squared_diff","first_contact_period"
"1","scalecontact",0.221755188724138,0.175091921643864,-0.100494610172343,0.584272731133596,1.00019187709892,13620.9985701438,11076.1756187867,0.460471873779231,0.439772681486203,0.020699192293028,4
"2","scalecontact",0.169667574504524,0.185523256751076,-0.181741698047624,0.546130662607077,1.00012484668296,13672.6325165621,12156.0152066862,0.446702316771115,0.440488240786383,0.00621407598473234,8
"3","scalecontact",0.0215118822841917,0.192135248331757,-0.347969311801427,0.409089792512998,1.00029569019522,11392.5418107403,13548.51617973,0.448833506764289,0.439385189288389,0.00944831747589969,12
"4","scalecontact",-0.136320454511719,0.190317124718624,-0.505047841646474,0.246395775285577,1.00020346511448,11877.1168555095,13060.211336642,0.4485063795217,0.440209923308342,0.00829645621335834,16
"5","scalecontact",-0.0848286384360729,0.194756917166445,-0.463445438032,0.308114038693501,1.00032530233339,11996.6563032106,12721.1220905091,0.447395911952968,0.438946096095207,0.00844981585776056,20
"6","scalecontact",-0.000633794196627892,0.196502924214727,-0.381354581083102,0.388881621262898,0.999932131471672,12146.9375017512,12560.9855533275,0.445770805662828,0.440166501822675,0.0056043038401532,24
