"","term","Estimate","Est.Error","l-95% CI","u-95% CI","Rhat","Bulk_ESS","Tail_ESS","r_squared","r_squared_null","r_squared_diff","first_contact_period"
"1","scalecontact",0.22027184942703,0.172015488485809,-0.101572451032771,0.57799277894948,1.00013901537385,12428.1361966757,10327.7459046583,0.459450550448724,0.440149032006838,0.0193015184418855,4
"2","scalecontact",-1.17572307307057,3.00758140432938,-7.89030805255211,0.519899131144237,1.38139337240219,12.8189878086192,18.4727048479476,0.372152725062819,0.440318805955313,-0.0681660808924938,8
"3","scalecontact",0.0220614684566701,0.190137584728571,-0.347843038059093,0.404837518937813,1.00012881529254,11931.2255160577,13008.0921022008,0.450569967433985,0.440213803844392,0.0103561635895931,12
"4","scalecontact",1.36110804912015,3.35336826413971,-0.493485771379898,8.84918614704841,1.38434947914106,12.7817845467684,21.3064139407478,0.456097174422324,0.440853230135457,0.0152439442868667,16
"5","scalecontact",-0.116525864624813,0.194445761896664,-0.441271302254434,0.289272581063074,1.09723648829893,38.9411781974785,11038.4000577497,0.375423721237934,0.439763899077335,-0.0643401778394013,20
"6","scalecontact",0.00498371218062396,0.195304186705237,-0.377540775722257,0.389590683647649,1.00048163510787,11697.4441244186,12955.562180163,0.445833511435863,0.439410762624058,0.00642274881180438,24
