"","new.dyad","dyad","bat1","bat2","duration","obs.time","assoc","period"
"42","unfamiliar","addldd_bdlx","addldd","bdlx",90,240,0.375138888888889,4
"43","unfamiliar","addldd_bs","addldd","bs",45,240,0.187569444444444,4
"44","unfamiliar","addldd_cldw","addldd","cldw",45,240,0.187569444444444,4
"45","unfamiliar","addldd_clw","addldd","clw",45,240,0.187569444444444,4
"46","unfamiliar","addldd_cwd","addldd","cwd",47,240,0.193819444444444,4
"47","unfamiliar","addldd_cww","addldd","cww",45,240,0.187569444444444,4
"48","unfamiliar","adld_bdlx","adld","bdlx",45,240,0.187569444444444,4
"49","unfamiliar","adld_bs","adld","bs",90,240,0.375138888888889,4
"50","unfamiliar","adld_cdw","adld","cdw",45,240,0.187569444444444,4
"51","unfamiliar","adld_clw","adld","clw",90,240,0.375138888888889,4
"52","unfamiliar","adld_cnone","adld","cnone",90,240,0.375138888888889,4
"53","unfamiliar","adld_cww","adld","cww",90,240,0.375138888888889,4
"54","unfamiliar","adldd_bdlx","adldd","bdlx",194,240,0.806597222222222,4
"55","unfamiliar","adldd_cnone","adldd","cnone",45,240,0.187569444444444,4
"56","unfamiliar","adldd_cww","adldd","cww",135,240,0.562708333333333,4
"57","unfamiliar","aldd_bdlx","aldd","bdlx",45,240,0.187569444444444,4
"58","unfamiliar","aldd_bey","aldd","bey",90,240,0.375138888888889,4
"59","unfamiliar","aldd_clw","aldd","clw",45,240,0.187569444444444,4
"60","unfamiliar","aldd_cwd","aldd","cwd",90,240,0.375138888888889,4
"61","unfamiliar","aldd_cww","aldd","cww",90,240,0.375138888888889,4
"62","unfamiliar","ax_bdlx","ax","bdlx",45,240,0.187569444444444,4
"63","unfamiliar","ax_bs","ax","bs",45,240,0.187569444444444,4
"64","unfamiliar","ax_clw","ax","clw",45,240,0.187569444444444,4
"65","unfamiliar","ax_cwd","ax","cwd",90,240,0.375138888888889,4
"66","unfamiliar","ax_cww","ax","cww",135,240,0.562708333333333,4
"67","unfamiliar","bdlx_cdw","bdlx","cdw",45,240,0.187569444444444,4
"68","unfamiliar","bdlx_clw","bdlx","clw",135,240,0.562708333333333,4
"69","unfamiliar","bdlx_cnone","bdlx","cnone",90,240,0.375138888888889,4
"70","unfamiliar","bdlx_cwd","bdlx","cwd",223,240,0.929513888888889,4
"71","unfamiliar","bdlx_cww","bdlx","cww",91,240,0.377222222222222,4
"72","unfamiliar","bs_cldw","bs","cldw",45,240,0.187569444444444,4
"73","unfamiliar","bs_cnone","bs","cnone",45,240,0.187569444444444,4
"74","unfamiliar","bxdlx_cfd","bxdlx","cfd",90,240,0.375138888888889,4
"75","unfamiliar","bxdlx_cldw","bxdlx","cldw",45,240,0.187569444444444,4
"76","unfamiliar","bxx_cfd","bxx","cfd",226,240,0.939930555555556,4
"77","unfamiliar","bxx_cldw","bxx","cldw",45,240,0.187569444444444,4
